Project,ID,Name,Status,Power State,Networks,Flavor Name,Host,CPU,RAM
SYS-MONITORING,2cd1a097-5f65-42fa-9078-44f7c33c1d4b,prometheus-brimo-stg,ACTIVE,,"monitoring-net=192.168.100.164, 172.18.219.245",c2-standard-4-1s,gti-r04-oscompute-42,4, 8G
SYS-MONITORING,e87ce048-cbb6-4773-a3cb-ff7bbfc9fbb7,prometheus-brimo-prd,ACTIVE,,"monitoring-net=192.168.100.121, 172.18.220.1",c2-standard-4-1s,gti-r04-oscompute-42,4, 8G
SYS-MONITORING,fdd67bb8-8fea-4eda-9b03-60eb6062cfe4,grafana-clone,ACTIVE,,"Dev-Net=172.18.227.110; monitoring-net=192.168.100.160, 172.18.217.40",m1.large-1s,gti-r05-oscompute-52,4, 4G
SYS-MONITORING,d2f46ab6-aecc-4caf-8b18-bfb0d13236ba,minio-old,ACTIVE,,monitoring-net=192.168.100.191,hostbill,gti-r05-oscompute-54,8, 8G
SYS-MONITORING,aebf4ad2-0fde-4448-a20e-9bd01073ffe9,loki-bm-gti-odc,ACTIVE,,"monitoring-net=192.168.100.232, 172.18.217.186",n2-highcpu-8-1s,gti-r05-oscompute-55,8, 8G
SYS-MONITORING,9d778968-4795-433a-9696-830f03e19c16,prometheus-bm-gti-odc,ACTIVE,,"monitoring-net=192.168.100.77, 172.18.217.236",n2-highcpu-8-1s,gti-r05-oscompute-55,8, 8G
SYS-MONITORING,2ea82baf-bbc9-4fd4-b642-caf6237abfb1,gti-victoriametrics-1-new,SHUTOFF,,monitoring-net=192.168.100.112,c2-standard-8-1s,gti-r05-oscompute-55,8, 16G
SYS-MONITORING,9572e8a3-3062-415c-86bd-7fa2caae828c,victoriametric-1,ACTIVE,,"Dev-Net=172.18.228.18; monitoring-net=192.168.100.113, 172.18.216.192",c2-standard-8-1s,gti-r05-oscompute-55,8, 16G
SYS-MONITORING,8f1a8948-eec7-459f-8419-309da558fa5e,victoriametrics,ACTIVE,,,c2-standard-8-1s,gti-r05-oscompute-55,8, 16G
DDB-PROD,0b56319c-9d93-436e-9309-f0340d4c8ebb,ambilin-server-2-gti,ACTIVE,,devops-backend-1-net=10.40.1.86,c2-standard-16-1s,gti-r02-oscompute-16,16,32G
DDB-PROD,9bb5ee65-d267-40e2-b23b-1aa3961a2170,briapi-apigee-postgresql-sandbox-1,ACTIVE,,Prod-Net=172.18.216.42,c2-standard-16-1s,gti-r05-oscompute-51,16,32G
DDB-PROD,090c8722-4f27-47d7-a64d-0475bcac56f9,rgn-ops-devops-k8s-worker-temporary-01,ACTIVE,,devops-backend-1-net=10.40.1.148,c2-standard-4-16,gti-r02-oscompute-18,4,16G
DDB-PROD,11bef347-3bdb-482c-959d-cbd7750c9a02,briapi-apigee-qpid-sandbox-2,ACTIVE,,Prod-Net=172.18.216.172,c2-standard-16-1s,gti-r02-oscompute-18,16,32G
DDB-PROD,e0cdf0fe-4e40-4932-9368-c03eab996603,rgn-ops-brisilk-prd-psql-01,ACTIVE,,Prod-Net=172.18.217.35,c2-standard-4-1s,gti-r06-oscompute-67,4,8G
DDB-PROD,3816005b-c5f2-44b0-8ece-7ad2ff75a825,rgn-ops-brisilk-slave-prd-msql-01,ACTIVE,,"brisilk-database=10.40.45.38, 172.18.217.60",c2-standard-4-1s-50,gti-r06-oscompute-67,4,8G
DDB-PROD,72883ac5-d833-43fe-bf51-742f6bb0093d,briapi-logstash-01-temporary,ACTIVE,,"devops-backend-1-net=10.40.1.63, 172.18.216.152",n2-standard-32-1s,gti-r06-oscompute-64,32,64G
DDB-PROD,7f30b3e5-d2fe-4b27-9ea1-4260d69ddda7,isc-fds-worker08,ACTIVE,,devops-backend-1-net=10.40.1.18,n2-standard-4-1s,gti-r03-oscompute-25,4,16G
DDB-PROD,b9c7da5a-33c3-4ac7-980f-a21043031d4c,isc-fds-worker07,ACTIVE,,devops-backend-1-net=10.40.1.17,n2-standard-4-1s,gti-r05-oscompute-53,4,16G
DDB-PROD,a83b03f2-197b-4c35-95cf-ff3899d166ae,isc-fds-worker06,ACTIVE,,devops-backend-1-net=10.40.1.16,n2-standard-4-1s,gti-r05-oscompute-44,4,16G
DDB-PROD,722a9067-4ed3-4ced-87ef-61aef0208216,isc-fds-worker05,ACTIVE,,devops-backend-1-net=10.40.1.15,n2-standard-4-1s,gti-r05-oscompute-51,4,16G
DDB-PROD,f2e9ca7b-af39-48e6-8c2f-ef79dffc1090,isc-fds-worker04,ACTIVE,,devops-backend-1-net=10.40.1.14,n2-standard-4-1s,gti-r05-oscompute-55,4,16G
DDB-PROD,134876e4-e6fb-481f-bf12-eed22422c62d,isc-fds-worker03,ACTIVE,,devops-backend-1-net=10.40.1.13,n2-standard-4-1s,gti-r02-oscompute-20,4,16G
DDB-PROD,0cdc9fce-ef1a-4929-ae44-f0bfd4c27cd3,rgn-ops-devops-container-registry-prd-psql-01,ACTIVE,,Prod-Net=172.18.217.38,c2-standard-4-1s,gti-r03-oscompute-31,4,8G
DDB-PROD,ebc8cbfa-8e75-437c-b6f9-2ad866afa941,rgn-ops-briconnect-prd-redis-01,ACTIVE,,Prod-Net=172.18.217.36,c2-standard-4-1s,gti-r06-oscompute-67,4,8G
DDB-PROD,a4459d82-76f7-42e2-bb92-a382be0cd64d,sabrina-big-data-integration-prd-01,ACTIVE,,"sabrina-backend-1-net=10.31.0.246, 172.18.218.202",c2-standard-4-1s,gti-r05-oscompute-44,4,8G
DDB-PROD,775998fa-d1f3-4465-a834-4b892cfc4bcd,rgn-ops-bribrain-webview-prd-psql-01,ACTIVE,,"bribrain-database-1-net=10.40.12.139, 172.18.217.34",c2-standard-4-1s,gti-r06-oscompute-65,4,8G
DDB-PROD,c47eb0ef-3e45-4e17-9cc5-aaf148aaf9ae,rgn-ops-brisilk-prd-db-1,ACTIVE,,"brisilk-database=10.40.45.154, 172.18.218.151",c2-standard-4-1s-50,gti-r02-oscompute-15,4,8G
DDB-PROD,43289e02-bbaa-4fa7-b0f2-fd648604e7b9,briapi-uipath-rpa-server-2k19,ACTIVE,,"briapi-backend-1-net=10.40.10.228, 172.18.216.174",c2-standard-8-32,gti-r03-oscompute-29,8,32G
DDB-PROD,d648dba8-7214-4181-8ab7-43518d4317a1,rgn-ops-digital-bank-slikpubsub-prd-psql-01,ACTIVE,,"bribrain-database-1-net=10.40.12.232, 172.18.220.43",c2-standard-16-1s,gti-r03-oscompute-28,16,32G
DDB-PROD,78b43f29-fb8b-4987-bfe3-7181ed04e09e,rgn-ops-digital-bank-cs-prd-psql-01,ACTIVE,,"bribrain-database-1-net=10.40.12.165, 172.18.220.80",c2-standard-16-1s,gti-r01-oscompute-04,16,32G
DDB-PROD,0bfb7d5d-dcc3-4b6c-9664-27926f8047e3,rgn-ops-ceria-db-slave-keycloak-prd-1,ACTIVE,,Prod-Net=172.18.217.30,c2-standard-16-1s,gti-r05-oscompute-55,16,32G
DDB-PROD,cb366520-d126-437d-ac01-90a351cc250a,rgn-ops-ceria-db-slave-merchant-dashboard-prd-1,ACTIVE,,Prod-Net=172.18.217.29,c2-standard-4-1s,gti-r01-oscompute-05,4,8G
DDB-PROD,6d27f082-a9f3-4571-83c7-69132ddb5d77,rgn-ops-ceria-db-slave-cashout-prd-1,ACTIVE,,Prod-Net=172.18.217.28,c2-standard-4-1s,gti-r01-oscompute-05,4,8G
DDB-PROD,3cedabc8-4f8c-4f88-b9db-6fb37ab41cb2,devops-elasticsearch-10,ACTIVE,,"jumpbox-monitoring-1-net=10.40.50.157, 172.18.220.54",c2-standard-16-1s,gti-r04-oscompute-39,16,32G
DDB-PROD,771c08a8-cd67-420c-af94-8506ddbdb12e,devops-elasticsearch-9,ACTIVE,,"jumpbox-monitoring-1-net=10.40.50.34, 172.18.219.177",c2-standard-16-1s,gti-r05-oscompute-55,16,32G
DDB-PROD,438daf1b-da26-45d7-bfcb-bbd0e1dc3991,briapi-dd-db-prod1,ACTIVE,,"briapi-database-1-net=10.40.11.81, 172.18.216.214",c2-standard-4-1s,gti-r02-oscompute-19,4,8G
DDB-PROD,e8916755-8070-47b2-b192-c8190427707c,rgn-ops-bribrain-prd-psql-01,ACTIVE,,"bribrain-database-1-net=10.40.12.117, 172.18.217.27",n2-highmem-16-48,gti-r02-oscompute-19,16,48G
DDB-PROD,96f265ee-c6fb-4031-914f-84f7693a6d38,senyum-minio-1,ACTIVE,,"umi-database-1=10.40.5.182, 172.18.217.216",standard-2-4,gti-r04-oscompute-36,2,4G
DDB-PROD,f1f0f182-817e-4ef7-b06a-007a6a5e599a,ceria-ceriacs-1,ACTIVE,,"ceria-frontend-1-net=10.40.6.248, 172.18.218.54",c2-standard-4-16,gti-r02-oscompute-17,4,16G
DDB-PROD,b01b24a0-f4f8-4330-992e-b3a248da5a44,ceria-merchant-dashboard-1,ACTIVE,,"ceria-backend-1-net=10.40.7.197, 172.18.218.50",n2-standard-4-1s,gti-r01-oscompute-05,4,16G
DDB-PROD,2a397df4-83f5-436e-bdaa-04b9a48c26fc,sme-digital-db-postgres-prd-1,ACTIVE,,"sme-database-1-net=10.40.34.241, 172.18.217.25",c2-standard-8-1ns,gti-r01-oscompute-05,8,16G
DDB-PROD,36337cc6-829c-49a1-8927-7ff0ee1c6c07,ceria-finacle-nfs-01,ACTIVE,,"ceria-backend-1-net=10.40.7.167, 172.18.218.10",c2-standard-8-1s,gti-r01-oscompute-05,8,16G
DDB-PROD,e2831865-9b9a-4219-9b57-a0c29c42074f,digital-app-ops-new,ACTIVE,,"ceria-database-1-net=10.40.8.106, 172.18.216.90",c2-standard-4-1s,gti-r01-oscompute-05,4,8G
DDB-PROD,610b8f6e-388e-476b-8b40-d87290f9ad33,btech-test-harden-sabrina-2,ACTIVE,,Prod-Net=172.18.218.42,c2-standard-2-1s,gti-r01-oscompute-05,2,4G
DDB-PROD,ff83b9cc-5449-470d-9551-890edd762f3f,btech-test-reharden,ACTIVE,,Prod-Net=172.18.219.51,test-flavor-golden,gti-r01-oscompute-05,2,2G
DDB-PROD,fe487c31-f47f-45f9-b032-65096b3dfb5b,ceria-nifi-new-1,ACTIVE,,ceria-database-1-net=10.40.8.219,ceria-nifi-32-128,gti-r01-oscompute-06,32,128G
DDB-PROD,37f1f1e0-d2c2-4609-be0d-cc1e96e849d9,briapi-prd-snap_balanc_inquiry-redis-1,ACTIVE,,Prod-Net=172.18.216.178,c2-standard-4-1s,gti-r01-oscompute-10,4,8G
DDB-PROD,12ab737e-923a-4a33-bef1-74ac5fef6008,briapi-prd-snap_bank_statement-redis-1,ACTIVE,,Prod-Net=172.18.216.134,c2-standard-4-1s,gti-r02-oscompute-14,4,8G
DDB-PROD,ccfba82b-45ad-483f-9f4a-5c9fbaa09a5f,briapi-prd-snap_transfer_intrabank-redis-3,ACTIVE,,Prod-Net=172.18.217.22,c2-standard-4-1s,gti-r02-oscompute-14,4,8G
DDB-PROD,53e71058-294a-4938-b2b4-80e0133d157b,briapi-prd-snap_transfer_intrabank-redis-2,ACTIVE,,Prod-Net=172.18.217.21,c2-standard-4-1s,gti-r02-oscompute-14,4,8G
DDB-PROD,3143818c-7ed6-4601-bff0-291c65b657c7,briapi-prd-snap_transfer_intrabank-redis-1,ACTIVE,,Prod-Net=172.18.217.20,c2-standard-4-1s,gti-r02-oscompute-14,4,8G
DDB-PROD,5810fe65-cb49-48c5-bba2-c7ad2cff6546,k8s-ingress-1,ACTIVE,,"devops-backend-1-net=10.40.1.210, 172.18.219.215",c2-standard-8-1ns,gti-r05-oscompute-50,8,16G
DDB-PROD,690d6910-f4aa-4cf0-be3b-a5c744c432d1,k8s-ingress-3,ACTIVE,,"devops-backend-1-net=10.40.1.212, 172.18.219.217",c2-standard-8-1ns,gti-r01-oscompute-07,8,16G
DDB-PROD,e93475ed-5ff5-43cc-a594-edae1fae23f3,k8s-ingress-2,ACTIVE,,"devops-backend-1-net=10.40.1.211, 172.18.218.216",c2-standard-8-1ns,gti-r05-oscompute-45,8,16G
DDB-PROD,ca7d343f-f5f4-4675-9ff6-393498652ed7,k8s-worker-10,ACTIVE,,devops-backend-1-net=10.40.1.117,c2-standard-16-1s,gti-r05-oscompute-53,16,32G
DDB-PROD,4072395b-d2cf-435c-9e06-08affa56a51e,k8s-worker-08,ACTIVE,,devops-backend-1-net=10.40.1.115,c2-standard-16-1s,gti-r02-oscompute-17,16,32G
DDB-PROD,f9ad2df4-6ba0-46d9-81c0-dc885751c6ab,k8s-worker-09,ACTIVE,,devops-backend-1-net=10.40.1.116,c2-standard-16-1s,gti-r02-oscompute-18,16,32G
DDB-PROD,3d4d97a7-d30b-4861-aa35-0bf79a85a32d,briapi-prd-snap_transfer_interbank-redis-1,ACTIVE,,"briapi-backend-1-net=10.40.10.229, 172.18.218.114",c2-standard-4-1s,gti-r01-oscompute-09,4,8G
DDB-PROD,b8dbbd52-1ff2-4d50-bf8b-0cac1f409b44,briapi-prd-snap_transfer_rtgs-redis-1,ACTIVE,,"briapi-backend-1-net=10.40.10.12, 172.18.218.125",c2-standard-4-1s,gti-r03-oscompute-33,4,8G
DDB-PROD,467b752d-d263-4634-962f-b544fd4e6499,briapi-prd-snap_inquiry_status_transfer-redis-1,ACTIVE,,"briapi-backend-1-net=10.40.10.219, 172.18.219.205",c2-standard-4-1s,gti-r02-oscompute-17,4,8G
DDB-PROD,60616fe2-e4cc-4073-85e2-05d4acfb904f,briapi-prd-snap_virtualaccount-redis-1,ACTIVE,,"briapi-backend-1-net=10.40.10.135, 172.18.219.3",c2-standard-4-1s,gti-r02-oscompute-17,4,8G
DDB-PROD,79b6fd2c-a054-4332-927f-84f34336638b,briapi-prd-snap_directdebit-redis-3,ACTIVE,,"briapi-backend-1-net=10.40.10.30, 172.18.220.200",c2-standard-4-1s,gti-r02-oscompute-20,4,8G
DDB-PROD,400a3961-1ae8-4947-b4c1-c96b9c892ea4,briapi-prd-snap_directdebit-redis-2,ACTIVE,,"briapi-backend-1-net=10.40.10.184, 172.18.220.124",c2-standard-4-1s,gti-r02-oscompute-15,4,8G
DDB-PROD,d2ab7856-6cd6-4afa-9acc-604394246002,briapi-prd-snap_directdebit-redis-1,ACTIVE,,"briapi-backend-1-net=10.40.10.94, 172.18.220.14",c2-standard-4-1s,gti-r02-oscompute-18,4,8G
DDB-PROD,388f559f-41c7-439b-9573-31f8478c269d,devops-jumpbox-prod-ubuntu-1-new,ACTIVE,,"devops-backend-1-net=10.40.1.84, 172.18.216.87",c2-standard-8-1s,gti-r02-oscompute-21,8,16G
DDB-PROD,75100ae7-8135-45d3-a162-63cba8947fc1,bribrain-briguna-whitelist-02,ACTIVE,,"bribrain-database-1-net=10.40.12.68, 172.18.217.64",n2-standard-4-1s,gti-r05-oscompute-53,4,16G
DDB-PROD,de6bc703-a6ef-4c56-a303-1e75e1a83c1d,bribrain-briguna-whitelist-01,ACTIVE,,"bribrain-database-1-net=10.40.12.108, 172.18.217.50",n2-standard-4-1s,gti-r06-oscompute-56,4,16G
DDB-PROD,0282111d-9a9e-4df5-9d58-a66ff7b81522,k8s-worker-02,ACTIVE,,devops-backend-1-net=10.40.1.105,c2-standard-16-1s,gti-r05-oscompute-53,16,32G
DDB-PROD,6610e084-873c-4609-a7fe-7476270cf807,briapi-snap-bi-non-simulator-redis-cluster-prod-3,ACTIVE,,briapi-backend-1-net=10.40.10.116,c2-standard-4-1s,gti-r02-oscompute-16,4,8G
DDB-PROD,e6aadff3-305e-43bc-88b9-c2e0652d9a3d,briapi-snap-bi-non-simulator-redis-cluster-prod-2,ACTIVE,,briapi-backend-1-net=10.40.10.13,c2-standard-4-1s,gti-r04-oscompute-43,4,8G
DDB-PROD,8f261d34-b347-493a-a191-c26950d07e1e,briapi-snap-bi-non-simulator-redis-cluster-prod-1,ACTIVE,,"briapi-backend-1-net=10.40.10.171, 172.18.220.194",c2-standard-4-1s,gti-r02-oscompute-17,4,8G
DDB-PROD,209baa30-2421-4416-bdc6-2d5bba015057,briapi-get-rsa-key-snap-devportal_db-postgres-haproxy-new,ACTIVE,,"briapi-database-1-net=10.40.11.174, 172.18.219.79",c2-standard-4-1s,gti-r02-oscompute-16,4,8G
DDB-PROD,a94dd5d5-748c-4827-8677-7ec793b4c8b8,ceria-slik-backup-db-mssql-prod-1,ACTIVE,,slik-database-1-net=10.40.14.61,c2-standard-4-1s,gti-r06-oscompute-67,4,8G
DDB-PROD,09f00607-447a-48bc-8187-36a0b81eb023,devops-ansible-1,ACTIVE,,Prod-Net=172.18.216.222; devops-backend-1-net=10.40.1.131,c2-standard-4-1s,gti-r06-oscompute-63,4,8G
DDB-PROD,f6a0f53b-ae2f-42c7-9fe1-905b3db0d170,backup-bdr-edb-1,ACTIVE,,Prod-Net=172.18.218.206; ceria-database-1-net=10.40.8.169,n2-highcpu-16-8,gti-r01-oscompute-08,16,8G
DDB-PROD,e441afc4-9806-4d92-b8fd-c0b823d00a59,w2012-slik-database-sql-1,ACTIVE,,slik-database-1-net=10.40.14.226,c2-standard-8,gti-r06-oscompute-64,8,16G
DDB-PROD,3f781d73-6757-4146-9401-ce7129465cdf,ceria-rewrite-prd-postgres-db3,ACTIVE,,"ceria-database-1-net=10.40.8.21, 172.18.219.76",c2-standard-8-32,gti-r04-oscompute-41,8,32G
DDB-PROD,1dffc06e-caa8-4a4d-86af-28dbe30abe11,ceria-rewrite-prd-postgres-db2,ACTIVE,,"ceria-database-1-net=10.40.8.212, 172.18.219.75",c2-standard-8-32,gti-r04-oscompute-41,8,32G
DDB-PROD,2dc8d303-cf40-4392-aa60-de8072543d87,ceria-rewrite-prd-postgres-db1,ACTIVE,,"ceria-database-1-net=10.40.8.193, 172.18.219.159",c2-standard-8-32,gti-r04-oscompute-41,8,32G
DDB-PROD,41be5012-bd2b-4c38-93da-5f47d39ceb3a,briapi-snap-bi-non-simulator-db-postgres-prod-1,ACTIVE,,"briapi-database-1-net=10.40.11.133, 172.18.219.255",c2-standard-8-1s,gti-r05-oscompute-50,8,16G
DDB-PROD,241b5e7a-2dd7-4297-9741-37a0785e1ed9,briapi-snap-auto-token-db-postgres-prod-2,ACTIVE,,briapi-database-1-net=10.40.11.182,c2-standard-4-1s,gti-r01-oscompute-11,4,8G
DDB-PROD,9be802cc-37aa-4c20-84f7-9aaa77d7c2c5,briapi-snap-auto-token-db-postgres-prod-1,ACTIVE,,"briapi-database-1-net=10.40.11.178, 172.18.219.38",c2-standard-8-1s,gti-r02-oscompute-14,8,16G
DDB-PROD,cc665dac-e51b-4740-a692-4973b9da8719,briapi-snap-bi-va-online-db-postgres-prod-2,ACTIVE,,briapi-database-1-net=10.40.11.105,c2-standard-4-1s,gti-r06-oscompute-67,4,8G
DDB-PROD,469dbb79-bd0a-4cb3-a482-54c8e98d89c3,briapi-snap-bi-va-online-db-postgres-prod-1,ACTIVE,,"briapi-database-1-net=10.40.11.73, 172.18.216.199",c2-standard-8-1s,gti-r02-oscompute-14,8,16G
DDB-PROD,f83ca087-aeff-4f68-b3d6-892c2229f583,briapi-brimo-epayment-redis-gti-prd-1,ACTIVE,,briapi-database-1-net=10.40.11.201,c2-standard-4-1s,gti-r01-oscompute-04,4,8G
DDB-PROD,1038bce6-38cb-449d-aeef-fbbc2602a33d,briapi-brimo-epayment-db-postgres-gti-prd-2,ACTIVE,,briapi-database-1-net=10.40.11.99,c2-standard-4-1s,gti-r01-oscompute-06,4,8G
DDB-PROD,24521f2e-9bb0-4f7f-bd73-f1246284cc06,briapi-brimo-epayment-db-postgres-gti-prd-1,ACTIVE,,"briapi-database-1-net=10.40.11.64, 172.18.217.62",c2-standard-4-1s,gti-r06-oscompute-67,4,8G
DDB-PROD,52b9131f-6d23-460c-9412-1c466c13a409,k8s-worker-06,ACTIVE,,devops-backend-1-net=10.40.1.111,c2-standard-16-1s,gti-r01-oscompute-09,16,32G
DDB-PROD,9ed7eb76-ddd2-43af-aae1-3fc246c1f7f7,k8s-worker-07,ACTIVE,,devops-backend-1-net=10.40.1.112,c2-standard-16-1s,gti-r02-oscompute-19,16,32G
DDB-PROD,e3822e94-86bb-47a6-ab2a-a5ae96689cde,briapi-postgres-ms-valas-nego-api-1,ACTIVE,,"briapi-database-1-net=10.40.11.119, 172.18.216.226",c2-standard-4-1s,gti-r06-oscompute-67,4,8G
DDB-PROD,df22b98c-a90b-471d-b16b-4564fcbfdd24,devops-elasticsearch-3,ACTIVE,,"devops-backend-1-net=10.40.1.217, 172.18.216.239",n2-standard-16-1s,gti-r02-oscompute-16,16,64G
DDB-PROD,be764643-2661-4164-b450-4b05ff8cea06,devops-elasticsearch-1c,ACTIVE,,devops-backend-1-net=10.40.1.237,c2-standard-2-1s,gti-r01-oscompute-11,2,4G
DDB-PROD,76ddec74-ee72-46bf-97fe-b75cc80a4cf8,ceria-finacle-frontend-jee-fi-02,ACTIVE,,"ceria-frontend-1-net=10.40.6.214, 172.18.217.77",c2-standard-16-1s,gti-r02-oscompute-16,16,32G
DDB-PROD,05df0903-1ae4-4eaa-a399-6025b79a0206,ceria-finacle-frontend-jee-fi-01,ACTIVE,,"ceria-frontend-1-net=10.40.6.28, 172.18.217.63",c2-standard-16-1s,gti-r02-oscompute-21,16,32G
DDB-PROD,00bdc6a4-47e1-41d3-bd4a-e4caf8468a7b,devops-elasticsearch-1b,ACTIVE,,devops-backend-1-net=10.40.1.93,c2-standard-2-1s,gti-r05-oscompute-54,2,4G
DDB-PROD,72429a4d-7cf9-4605-869e-95a85195cd40,ceria-finacle-backend-core-cpp-02,ACTIVE,,"ceria-backend-1-net=10.40.7.88, 172.18.218.141",standard-32-32,gti-r06-oscompute-63,32,32G
DDB-PROD,408419c8-1220-47d1-90bf-27bd40957c05,ceria-finacle-backend-core-cpp-01,ACTIVE,,"ceria-backend-1-net=10.40.7.11, 172.18.217.90",standard-32-32,gti-r06-oscompute-56,32,32G
DDB-PROD,67916b34-4a74-4106-a6be-263d65a76753,ceria-finacle-dashboard-02,ACTIVE,,"ceria-frontend-1-net=10.40.6.34, 172.18.218.86",c2-standard-8-1s,gti-r03-oscompute-30,8,16G
DDB-PROD,fc6c21bf-573c-4053-9eba-cdcd72ab0424,ceria-finacle-dashboard-01,ACTIVE,,"ceria-frontend-1-net=10.40.6.120, 172.18.218.87",c2-standard-8-1s,gti-r03-oscompute-30,8,16G
DDB-PROD,3407a1d8-0de7-4db9-adc7-ca4f356f047f,ceria-finacle-core-proxy-01,ACTIVE,,"ceria-backend-1-net=10.40.7.254, 172.18.217.61",c2-standard-8-1s,gti-r06-oscompute-62,8,16G
DDB-PROD,93ba4a18-1244-466e-9608-21ef29a9f1f7,devops-elasticsearch-8,ACTIVE,,"devops-backend-1-net=10.40.1.119, 172.18.217.243",n2-standard-16-1s,gti-r01-oscompute-04,16,64G
DDB-PROD,0ac386de-b9c9-40e6-afe5-dca467af8767,isc-fds-worker02,ACTIVE,,"devops-backend-1-net=10.40.1.56, 172.18.217.134",n2-standard-4-1s,gti-r01-oscompute-11,4,16G
DDB-PROD,57bf173c-f028-47e6-9303-d0b80d5b3062,devops-elasticsearch-7,ACTIVE,,"devops-backend-1-net=10.40.1.91, 172.18.219.114",n2-standard-16-1s,gti-r04-oscompute-42,16,64G
DDB-PROD,3a7f8214-4a87-44aa-80d9-434e0ef46c94,devops-elasticsearch-6,ACTIVE,,"devops-backend-1-net=10.40.1.160, 172.18.218.18",n2-standard-16-1s,gti-r02-oscompute-22,16,64G
DDB-PROD,9efe71be-fc31-4ac6-9b7b-f000c2c264bc,ceria-intelix-app-production-02,ACTIVE,,"ceria-backend-1-net=10.40.7.253, 172.18.216.195",c2-standard-4-1s,gti-r02-oscompute-16,4,8G
DDB-PROD,6ec97797-dda7-44a2-9931-03ddaac5042c,slik-digiops,ACTIVE,,slik-frontend-1-net=10.40.13.191,c2-standard-8-1s,gti-r02-oscompute-21,8,16G
DDB-PROD,094a2975-8d53-4a3b-b088-58334938f11f,sabrina-chatbanking-db-mysql-prd-1,ACTIVE,,"bribrain-database-1-net=10.40.12.181, 172.18.216.3",c2-standard-4-1s,gti-r05-oscompute-45,4,8G
DDB-PROD,f70e4981-e852-4ed7-9edf-5a80f7938d84,ceria-och-mongo-3,ACTIVE,,"ceria-database-1-net=10.40.8.143, 172.18.216.123",n2-standard-8-1s,gti-r05-oscompute-45,8,32G
DDB-PROD,5ea0f39b-27ae-462f-8b09-9609f326bfd6,devops-pem-prod-1,ACTIVE,,Prod-Net=172.18.219.73; briapi-database-1-net=10.40.11.5,n2-highmem-4-1s,gti-r04-oscompute-43,4,32G
DDB-PROD,b56f5a9d-1458-4045-9362-3194ac015992,bribrain-briforce-mysql-prd-1-slave,ACTIVE,,"bribrain-database-1-net=10.40.12.155, 172.18.217.182",c2-standard-4-1s,gti-r06-oscompute-66,4,8G
DDB-PROD,f42d6a56-f0cf-46ed-b418-16907ceb2633,briapi-devportal-prod-1,ACTIVE,,"briapi-backend-1-net=10.40.10.57, 172.18.222.134",c2-standard-8,gti-r06-oscompute-66,8,16G
DDB-PROD,6bb7f78e-c3d2-4dcd-ae0d-f49accf57ae2,briapi-apigee-devportaldb-prod-2,ACTIVE,,"briapi-database-1-net=10.40.11.103, 172.18.220.102",c2-standard-16-1s,gti-r06-oscompute-66,16,32G
DDB-PROD,f9c1e89a-e0cf-4c61-927c-11a904cd9e9d,briapi-nfs-server-1,ACTIVE,,"briapi-backend-1-net=10.40.10.55, 172.18.219.86",c2-standard-4-1s,gti-r03-oscompute-26,4,8G
DDB-PROD,9f870b9d-0e5a-467e-afed-ea7456504fca,briapi-nfs-server-2,ACTIVE,,"briapi-backend-1-net=10.40.10.237, 172.18.217.150",c2-standard-4-1s,gti-r05-oscompute-50,4,8G
DDB-PROD,3aa7b0e6-5916-4685-8aff-39c53d67dae9,briapi-lb-edb-prod-2,ACTIVE,,Prod-Net=172.18.218.25; briapi-database-1-net=10.40.11.140,c2-standard-8-1s,gti-r03-oscompute-27,8,16G
DDB-PROD,ffdd3cd8-0eaf-454b-b581-81d1c08a6156,briapi-lb-edb-prod-1,ACTIVE,,Prod-Net=172.18.218.14; briapi-database-1-net=10.40.11.227,c2-standard-8-1s,gti-r06-oscompute-67,8,16G
DDB-PROD,c96598e9-8ecd-46ef-ab75-64374b49cca9,briapi-db-edb-prod-3,ACTIVE,,Prod-Net=172.18.217.86; briapi-database-1-net=10.40.11.146,c2-standard-16-1s,gti-r06-oscompute-67,16,32G
DDB-PROD,427b1f46-653c-474e-994e-5481ea4f24ba,briapi-db-edb-prod-2,ACTIVE,,Prod-Net=172.18.217.53; briapi-database-1-net=10.40.11.72,c2-standard-16-1s,gti-r06-oscompute-64,16,32G
DDB-PROD,f40b8c7f-661d-4690-960a-16a09e70a3ab,briapi-snap-worker2,ACTIVE,,"devops-backend-1-net=10.40.1.96, 172.18.216.237",c2-standard-16-1s,gti-r05-oscompute-54,16,32G
DDB-PROD,36ff8892-e973-46fe-bfa0-fe99d0009f29,briapi-snap-worker1,ACTIVE,,"devops-backend-1-net=10.40.1.74, 172.18.216.203",c2-standard-16-1s,gti-r01-oscompute-08,16,32G
DDB-PROD,be164c25-c77e-4fb8-bcd6-4cd2f972269d,ceria-intellix-prod-db-server-1,ACTIVE,,"ceria-database-1-net=10.40.8.239, 172.18.217.54",n2-standard-4-1s,gti-r04-oscompute-43,4,16G
DDB-PROD,aa7f2e2d-453e-490b-9d06-6daf1d0d7a7a,ceria-alert-1,ACTIVE,,"ceria-backend-1-net=10.40.7.85, 172.18.220.178",c2-standard-4-1s,gti-r04-oscompute-43,4,8G
DDB-PROD,4ff7d0aa-b4b1-4a1c-b8e6-08ad208b87b7,k8s-ops-monit,ACTIVE,,devops-backend-1-net=10.40.1.233,n2-highmem-8-1s,gti-r05-oscompute-49,8,64G
