Project|ID|Name|Status|Power State|Networks|Flavor Name|Host|CPU|RAM
admin|1d288f4b-d4df-43cf-85d5-6821932cb733|Btech-Convert-VM|ACTIVE|Running|btech-test-2-net=192.168.22.229, 172.28.220.161|btech-win-flav|odc-r09-oscompute-10|16|16G
ddb|3db525c3-05c3-44ab-aa3f-bf2df563f3df|keceku-odc-postgresql-whitelist-2|ACTIVE|Running|ceria-database-1=10.40.8.194, 172.28.216.113|c2-standard-8-1s|odc-r06-oscompute-40|8|16G
ddb|61b5b392-1624-4b1b-b919-1d6180433366|keceku-odc-postgresql-main-2|ACTIVE|Running|ceria-database-1=10.40.8.114, 172.28.216.50|c2-standard-8-1s|odc-r07-oscompute-32|8|16G
ddb|63bb1067-86be-44b2-8784-27b67c9dc454|keceku-odc-postgresql-whitelist-1|ACTIVE|Running|ceria-database-1=10.40.8.39, 172.28.216.36|c2-standard-8-1s|odc-r09-oscompute-11|8|16G
ddb|a7b48350-f4a0-4eec-9ebe-07513af5d52d|keceku-odc-postgresql-main-1|ACTIVE|Running|Prod_Network=172.28.216.66; ceria-database-1=10.40.8.32|c2-standard-8-1s|odc-r07-oscompute-32|8|16G
ddb|ca908d54-e965-46fb-8c9c-e851d440ab1d|keceku-redis-1|ACTIVE|Running|Prod_Network=172.28.216.167; ceria-database-1=10.40.8.36|n2-highmem-2-1s|odc-r08-oscompute-22|2|16G
ddb|329c8910-fe89-424e-a532-864859d82ba8|ceria-minio-odc-4|ACTIVE|Running|ceria-database-1=10.40.8.110, 172.28.216.41|c2-standard-8-1s|odc-r07-oscompute-29|8|16G
ddb|0df4e101-fda0-4141-8668-3c8b44db133d|ceria-minio-odc-3|ACTIVE|Running|ceria-database-1=10.40.8.117, 172.28.216.168|c2-standard-8-1s|odc-r06-oscompute-39|8|16G
ddb|42f04758-2c1f-4687-bbca-20335de0b26d|ceria-minio-odc-2|ACTIVE|Running|ceria-database-1=10.40.8.190, 172.28.216.138|c2-standard-8-1s|odc-r09-oscompute-03|8|16G
ddb|24e32f0e-b4cc-43be-ad23-296361d13e75|ceria-minio-odc-1|ACTIVE|Running|ceria-database-1=10.40.8.16, 172.28.216.112|c2-standard-8-1s|odc-r08-oscompute-16|8|16G
ddb|08e46716-13c2-4ce5-abdc-20f1ee5349e3|odc-prd-nfs|ACTIVE|Running|devops-backend-01=10.40.1.24, 172.28.216.142|ddb-nfs-8-32|odc-r06-oscompute-40|8|32G
ddb|c60028e9-d047-47aa-ac42-8d3fca972012|odc-prd-k8s-worker-03|ACTIVE|Running|devops-backend-01=10.40.1.30|k9-standard-m1-1s|odc-r09-oscompute-06|8|16G
ddb|1e8acd30-1d8c-4f02-9770-0b9dc6069062|odc-prd-k8s-worker-01|ACTIVE|Running|devops-backend-01=10.40.1.28|k9-standard-m1-1s|odc-r06-oscompute-38|8|16G
ddb|3ab30ffe-c2c6-402d-bcb7-3ef0d0dc6cc3|odc-prd-gluster-03|ACTIVE|Running|devops-backend-01=10.40.1.27, 172.28.216.203|k9-standard-m1-1s|odc-r09-oscompute-11|8|16G
ddb|246a0c69-f1cc-4a50-8572-fdc88c2a353a|odc-prd-gluster-02|ACTIVE|Running|devops-backend-01=10.40.1.26, 172.28.216.152|k9-standard-m1-1s|odc-r08-oscompute-18|8|16G
ddb|d2d1f6fc-70bf-42be-b16e-400e6f951d3d|odc-prd-gluster-01|ACTIVE|Running|devops-backend-01=10.40.1.25, 172.28.216.136|k9-standard-m1-1s|odc-r06-oscompute-39|8|16G
ddb|db623058-8ea9-453f-bbbd-7bc03a870bf3|odc-lb-intranet|ACTIVE|Running|devops-backend-01=10.40.1.23, 172.28.216.134|k9-standard-l1-1s|odc-r06-oscompute-40|4|8G
ddb|b7d0ccc6-dde2-4a57-9362-6401e8a625a1|odc-lb-internet|ACTIVE|Running|devops-backend-01=10.40.1.22, 172.28.216.143|k9-standard-l1-1s|odc-r09-oscompute-03|4|8G
ddb|6fd6df36-2ca9-4069-960b-f3e4237a349d|odc-lb-k8s-api|ACTIVE|Running|devops-backend-01=10.40.1.21, 172.28.216.169|k9-standard-l1-1s|odc-r09-oscompute-06|4|8G
ddb|8868912b-c686-461f-b0c9-035bd7b3fdf4|odc-prd-k8s-master-03|ACTIVE|Running|devops-backend-01=10.40.1.13, 172.28.218.187|k9-standard-m1-1s|odc-r09-oscompute-04|8|16G
ddb|cb50834b-dabb-4cb2-a7b3-c220d68f6258|odc-prd-k8s-master-02|ACTIVE|Running|devops-backend-01=10.40.1.12, 172.28.218.37|k9-standard-m1-1s|odc-r07-oscompute-29|8|16G
ddb|80393bbe-3688-4903-b5f7-7823b5452a4b|odc-prd-k8s-master-01|ACTIVE|Running|devops-backend-01=10.40.1.11, 172.28.217.214|k9-standard-m1-1s|odc-r07-oscompute-33|8|16G
system-monitoring|65d16676-8fa7-4994-9533-c11924bc9d67|prometheus-brimo|ACTIVE|Running|monitoring-net=192.168.100.217, 172.28.219.65|c2-standard-4-1s|odc-r07-oscompute-31|4|8G
admin|8a809670-1840-4687-90ec-2ff93913b47c|interconnect-test-odc|ACTIVE|Running|admin-net-prod=192.168.100.183, 172.28.222.46|n2-highcpu-4-1s|odc-r09-oscompute-06|4|4G
admin|efe74451-7124-44f7-8a79-51fc4ff560ab|btech-test-proxy|ACTIVE|Running|admin-net-prod=192.168.100.29; internal-replikasi-cloudera-net=10.50.0.180|n2-highcpu-4-1s|odc-r09-oscompute-09|4|4G
kafka-production-stretch|e247d417-2de0-4050-889b-56dbe692f6ba|Kafka Production Stretch (ZK) - 1236|ACTIVE|Running|Prod_Network=172.28.218.239; kafka-prod-net=192.168.10.45|kafka-production-8-8|odc-r08-oscompute-18|8|8G
ddb-development|a5ea0b93-c28e-49af-8d8a-6f2596548fa6|ceria-finacle-core-1-rhel-7-4|ACTIVE|Running|net-development-01-ceria-apps-01=10.10.0.130, 172.28.224.177|c2-standard-16-1s|odc-r06-oscompute-42|16|32G
ddb-development|1ecd6bf9-5168-4213-9549-3f52ca1c7f8c|ceria-finacle-core-2-rhel-7-4|ACTIVE|Running|net-development-01-ceria-apps-01=10.10.0.221, 172.28.224.128|c2-standard-16-1s|odc-r06-oscompute-42|16|32G
ddb-development|8e7db7a5-53f1-4c5f-b953-2ba25a5dc043|ceria-finacle-dashboard-2-rhel-7-4|ACTIVE|Running|net-development-01-ceria-frontend-01=10.10.1.118, 172.28.224.247|c2-standard-16-1s|odc-r08-oscompute-16|16|32G
ddb-development|1e89c18d-5ec1-46b1-b824-32fb39c38bb5|ceria-finacle-dashboard-1-rhel-7-4|ACTIVE|Running|net-development-01-ceria-frontend-01=10.10.1.182, 172.28.224.104|c2-standard-16-1s|odc-r08-oscompute-18|16|32G
ddb-development|ccd89ee5-d954-4231-82cc-b3004ad15d3f|ceria-finacle-app-2-rhel-7-4|ACTIVE|Running|net-development-01-ceria-frontend-01=10.10.1.114, 172.28.224.98|c2-standard-16-1s|odc-r09-oscompute-07|16|32G
ddb-development|c96b1b5e-127c-4104-9220-60f4cc31b720|ceria-finacle-app-1-rhel-7-4|ACTIVE|Running|net-development-01-ceria-frontend-01=10.10.1.249, 172.28.224.251|c2-standard-16-1s|odc-r06-oscompute-38|16|32G
ddb-development|34f81ab0-7630-4b70-a5b9-2aa021bb4977|ceria-finacle-app-2|SHUTOFF|Shutdown|net-development-01-ceria-frontend-01=10.10.1.20, 172.28.224.74|c2-standard-16-1s|odc-r07-oscompute-28|16|32G
ddb-development|fbbffc1b-5812-43e5-94cf-8513cf2a361f|ceria-finacle-core-2|SHUTOFF|Shutdown|net-development-01-ceria-apps-01=10.10.0.79, 172.28.224.216|c2-standard-16-1s|odc-r07-oscompute-28|16|32G
ddb-development|4abe5603-6a42-4637-b8a5-957b3df35a27|ceria-finacle-core-1|SHUTOFF|Shutdown|net-development-01-ceria-apps-01=10.10.0.205, 172.28.224.85|c2-standard-16-1s|odc-r07-oscompute-28|16|32G
ddb-development|1ecc0979-2b4b-4bdc-b5b2-9275625b72f7|ceria-finacle-dashboard-2|SHUTOFF|Shutdown|net-development-01-ceria-frontend-01=10.10.1.140, 172.28.224.141|c2-standard-16-1s|odc-r07-oscompute-28|16|32G
ddb-development|5a3b94a2-92a4-4c3a-8182-cbeca98df7e1|ceria-finacle-nfs-1|ACTIVE|Running|net-development-01-ceria-apps-01=10.10.0.125, 172.28.224.226|c2-standard-4-1s|odc-r07-oscompute-28|4|8G
ddb-development|4aa25d4f-c09b-451a-92b1-f5059ebbd8f2|ceria-finacle-db-1|ACTIVE|Running|net-development-01-ceria-db-01=10.10.2.157, 172.28.224.108|n2-standard-16-1s|odc-r07-oscompute-28|16|64G
ddb-development|fa1731ce-b314-49b9-aed9-708492704439|ceria-finacle-haproxy-1|ACTIVE|Running|net-development-01-ceria-apps-01=10.10.0.215, 172.28.224.156|c2-standard-16-1s|odc-r06-oscompute-42|16|32G
ddb-development|47ff9954-3e15-41cf-a884-e155b4a8c5f1|ceria-finacle-app-1|SHUTOFF|Shutdown|net-development-01-ceria-frontend-01=10.10.1.128, 172.28.224.213|c2-standard-16-1s|odc-r07-oscompute-28|16|32G
ddb-development|18bda044-0f4c-45a2-b98c-fb6d60b0f120|ceria-finacle-dashboard-1|SHUTOFF|Shutdown|net-development-01-ceria-frontend-01=10.10.1.160, 172.28.224.219|c2-standard-16-1s|odc-r07-oscompute-28|16|32G
ddb|55e7cd0d-403c-434e-87f1-fa6003ee525c|briapi-apigee-ldap-prod-2|ACTIVE|Running|Prod_Network=172.28.216.209|c2-standard-16-1s|odc-r08-oscompute-20|16|32G
ddb|e0cc1800-f815-4235-b4d4-16657bf05a7d|briapi-apigee-ldap-prod-1|ACTIVE|Running|Prod_Network=172.28.216.87|c2-standard-16-1s|odc-r07-oscompute-30|16|32G
ddb|d0dfe204-d98d-4368-9bed-291c8da38933|briapi-apigee-msg_processor-prod-10|ACTIVE|Running|Prod_Network=172.28.216.91|c2-standard-16-1s|odc-r09-oscompute-07|16|32G
ddb|05d4b16f-f778-4027-b152-0f7a4785ced3|briapi-apigee-msg_processor-prod-9|ACTIVE|Running|Prod_Network=172.28.216.31|c2-standard-16-1s|odc-r09-oscompute-06|16|32G
ddb|66200187-dfdd-4909-bbaf-03be8a94a738|briapi-apigee-msg_processor-prod-8|ACTIVE|Running|Prod_Network=172.28.216.58|c2-standard-16-1s|odc-r08-oscompute-22|16|32G
ddb|b12769c8-9850-497c-9935-79cecdcdb527|briapi-apigee-msg_processor-prod-7|ACTIVE|Running|Prod_Network=172.28.216.94|c2-standard-16-1s|odc-r09-oscompute-06|16|32G
ddb|e23f8c6c-3e3d-4471-a05a-55aa5c902084|briapi-apigee-msg_processor-prod-6|ACTIVE|Running|Prod_Network=172.28.216.183|c2-standard-16-1s|odc-r07-oscompute-30|16|32G
ddb|982d2291-126e-44a2-b688-6ed26e9380af|briapi-apigee-msg_processor-prod-5|ACTIVE|Running|Prod_Network=172.28.216.104|c2-standard-16-1s|odc-r06-oscompute-38|16|32G
ddb|ab072d78-f1fd-4500-9215-f76b7c1ff541|briapi-apigee-msg_processor-prod-4|ACTIVE|Running|Prod_Network=172.28.216.173|c2-standard-16-1s|odc-r08-oscompute-22|16|32G
ddb|c8264460-45d4-4362-8d55-ef75bc40fc34|briapi-apigee-msg_processor-prod-3|ACTIVE|Running|Prod_Network=172.28.216.52|c2-standard-16-1s|odc-r06-oscompute-38|16|32G
ddb|014d19af-b1d3-4815-a7a7-8b3586fb3c31|briapi-apigee-router-prod-5|ACTIVE|Running|Prod_Network=172.28.216.95|c2-standard-16-1s|odc-r07-oscompute-30|16|32G
ddb|0efba346-383a-48e0-89f0-4b7d14ff02bf|briapi-apigee-router-prod-4|ACTIVE|Running|Prod_Network=172.28.216.105|c2-standard-16-1s|odc-r08-oscompute-22|16|32G
ddb|20749e0d-1580-46fa-beb6-bd0456a1f7bd|briapi-apigee-router-prod-3|ACTIVE|Running|Prod_Network=172.28.216.206|c2-standard-16-1s|odc-r06-oscompute-38|16|32G
ddb|3c2cfc53-4603-4f61-8ded-ed84e93fcec5|briapi-apigee-haproxy-prod-1|ACTIVE|Running|Prod_Network=172.28.216.111|c2-standard-16-1s|odc-r07-oscompute-31|16|32G
ddb|17866fc6-5a24-46f2-92f1-7f00b41024fc|briapi-apigee-devportaldb-prod-1|ACTIVE|Running|Prod_Network=172.28.216.5|c2-standard-16-1s|odc-r06-oscompute-38|16|32G
ddb|90ce71d8-a3f0-4e1b-8c56-4167293762a5|briapi-apigee-devportal-prod-1|ACTIVE|Running|Prod_Network=172.28.216.130|c2-standard-16-1s|odc-r08-oscompute-22|16|32G
ddb|1c589bae-503c-4805-89e5-e816e903d2ca|briapi-apigee-postgresql-prod-2|ACTIVE|Running|Briapi-DB-Net-01=10.40.5.189, 172.28.216.187|c2-standard-16-1s|odc-r06-oscompute-39|16|32G
ddb|34287d1c-241f-4ef9-b2a8-69056059c8db|briapi-apigee-postgresql-prod-1|ACTIVE|Running|Prod_Network=172.28.216.251|c2-standard-16-1s|odc-r09-oscompute-06|16|32G
ddb|7921c665-f2bc-4f40-99b9-c79f44655168|briapi-apigee-qpid-prod-2|ACTIVE|Running|Prod_Network=172.28.216.75|c2-standard-16-1s|odc-r09-oscompute-03|16|32G
ddb|198a20c8-fffb-4aba-bdf5-2dca8c034ef1|briapi-apigee-qpid-prod-1|ACTIVE|Running|Prod_Network=172.28.216.16|c2-standard-16-1s|odc-r09-oscompute-11|16|32G
ddb|a9279349-4b17-4628-b3b9-4ce38ffe26bf|briapi-apigee-mng_server-prod-2|ACTIVE|Running|Prod_Network=172.28.216.77|c2-standard-16-1s|odc-r07-oscompute-33|16|32G
ddb|6575ade2-ff01-4cee-ae95-9cdbbe04a0b8|briapi-apigee-cassandra-prod-3|ACTIVE|Running|Prod_Network=172.28.216.149|c2-standard-16-1s|odc-r07-oscompute-29|16|32G
ddb|664eda41-22f3-4477-a1c4-2d41277920c9|briapi-apigee-cassandra-prod-2|ACTIVE|Running|Prod_Network=172.28.216.205|c2-standard-16-1s|odc-r07-oscompute-31|16|32G
ddb|61566517-60d0-4e01-acfa-1eea6a67ee8e|briapi-apigee-cassandra-prod-1|ACTIVE|Running|Prod_Network=172.28.216.133|c2-standard-16-1s|odc-r07-oscompute-26|16|32G
ddb|6b792c3d-d1b6-408d-b63c-b946b08da10b|briapi-apigee-msg_processor-prod-2|ACTIVE|Running|Prod_Network=172.28.216.69|c2-standard-16-1s|odc-r07-oscompute-32|16|32G
ddb|e3588793-4364-4bb9-a3cd-6a9f322941a0|briapi-apigee-msg_processor-prod-1|ACTIVE|Running|Prod_Network=172.28.216.51|c2-standard-16-1s|odc-r06-oscompute-38|16|32G
ddb|ae51f3c4-1eef-411e-8699-563a5082427e|briapi-apigee-router-prod-2|ACTIVE|Running|Prod_Network=172.28.216.199|c2-standard-16-1s|odc-r08-oscompute-22|16|32G
ddb|7aa1fc9d-e1d1-421a-9ebe-85b3b3c3a84d|briapi-apigee-router-prod-1|ACTIVE|Running|Prod_Network=172.28.216.145|c2-standard-16-1s|odc-r06-oscompute-39|16|32G
ddb|3e9e9dea-8c77-4850-b9dd-cb4d9e688b33|devops-ansible-1|ACTIVE|Running|devops-net=10.255.0.105, 172.28.217.90|c2-standard-2-1s|odc-r07-oscompute-32|2|4G
ddb|067a254d-fbfa-43f3-a873-c34f1133b520|briapi-apigee-haproxy-sandbox-1|ACTIVE|Running|Prod_Network=172.28.216.89|c2-standard-16-1s|odc-r09-oscompute-06|16|32G
ddb|e716f0a4-dd81-4319-bc01-a06ce1371de9|briapi-apigee-devportaldb-sandbox-1|ACTIVE|Running|Prod_Network=172.28.216.64|c2-standard-16-1s|odc-r07-oscompute-26|16|32G
ddb|e9af329f-7fc7-4d1d-95a0-a6cbe9bd8f81|briapi-apigee-postgresql-sandbox-2|ACTIVE|Running|Briapi-DB-Net-01=10.40.5.97, 172.28.216.221|c2-standard-16-1s|odc-r08-oscompute-19|16|32G
ddb|bc2c31cd-2d8f-4c1e-8a7a-88fd3b6ad996|briapi-apigee-mng_server-sandbox-2|ACTIVE|Running|Prod_Network=172.28.216.47|c2-standard-16-1s|odc-r08-oscompute-16|16|32G
ddb|f3174a31-d70f-456d-8f5a-3084f48838c7|briapi-apigee-mng_server-sandbox-1|ACTIVE|Running|Prod_Network=172.28.216.227|c2-standard-16-1s|odc-r08-oscompute-19|16|32G
ddb|53a55963-f8fe-415d-a4e8-ee93c651ae81|briapi-apigee-router-sandbox-2|ACTIVE|Running|Prod_Network=172.28.216.22|c2-standard-16-1s|odc-r06-oscompute-39|16|32G
ddb|dbec5565-6aa0-4b46-a5ab-4210355ff728|briapi-apigee-router-sandbox-1|ACTIVE|Running|Prod_Network=172.28.216.180|c2-standard-16-1s|odc-r07-oscompute-31|16|32G
ddb|2696deca-7c0c-4738-ac91-d07f219efcb1|test3|ACTIVE|Running|Briapi-Apps-Net-01=10.40.3.82|c2-standard-16-1s|odc-r06-oscompute-40|16|32G
kubernetes|0c65dae3-2214-4ac3-851f-078d21b9bf2e|k8s-nfs-server|ACTIVE|Running|internal_network=192.168.200.66, 172.28.219.158|k9-standard-m1|odc-r08-oscompute-22|8|16G
ddb-development|8379924c-3255-435f-ab5c-ca5371c41696|devops-proxy-1|ACTIVE|Running|net-development-devops-1=10.10.3.43, 172.28.225.62|c2-standard-2-1s|odc-r08-oscompute-19|2|4G
ddb-development|8495f783-d88a-452f-9c84-7b4b393b8dce|devops-softether-vpn-1|ACTIVE|Running|net-development-devops-1=10.10.3.54, 172.28.224.245|c2-standard-2-1s|odc-r06-oscompute-40|2|4G
|2411bd0c-8414-4a97-bd2a-d630334f4442|8-instances-to-instances-1|PAUSED|Paused|Prod_Network=172.28.218.228|c2-standard-0|odc-r07-oscompute-30|1|1G
ddb-staging|30e6e476-0817-4a3d-94b8-01ee19b38465|ceria-pem-server-1|ACTIVE|Running|net-staging-01-ceria-db-01=10.30.2.220|n2-highmem-2|odc-r06-oscompute-38|2|16G
ddb-staging|6d847fa0-1d02-4eb9-a12f-ba54fe5915c5|devops-pem-server-1|ACTIVE|Running|net-staging-01-ceria-db-01=10.30.2.229|n2-standard-4|odc-r09-oscompute-11|4|16G
ddb-staging|d389b480-05ba-44e9-aacb-fb84f13d9428|briapi-apigee-all-in-one|ACTIVE|Running|net-staging-01-briapi-backend-01=10.30.3.54, 172.28.221.2|c2-standard-16|odc-r08-oscompute-17|16|32G
ddb|1d78f91f-4bb1-45be-b8c1-b4c3ad543efc|pinang-agent-database-pasive-2|ACTIVE|Running|pinang-database-1=10.40.9.38, 172.28.216.163|c2-standard-2|odc-r06-oscompute-37|2|4G
ddb|c32ffc5d-fac2-4f9b-9b35-eed952caf7d3|pinang-agent-database-pasive-1|ACTIVE|Running|pinang-database-1=10.40.9.243, 172.28.219.180|c2-standard-2|odc-r09-oscompute-11|2|4G
ddb|799ba472-74d8-42a0-b4db-6fb638526215|pinang-mongodb_secondary-1|ACTIVE|Running|pinang-database-1=10.40.9.170, 172.28.219.19|c2-standard-8|odc-r06-oscompute-39|8|16G
ddb|dbe5e8f7-0076-4c5b-a9bb-7bc9c51bb324|pinang-mongodb_secondary-2|ACTIVE|Running|pinang-database-1=10.40.9.22, 172.28.218.77|c2-standard-8|odc-r09-oscompute-05|8|16G
ddb|b2b3da62-184a-4fc9-9a04-dafa4ae92bab|pinang-database-och-slave-node-1|ACTIVE|Running|pinang-database-1=10.40.9.31, 172.28.218.64|c2-standard-16|odc-r07-oscompute-26|16|32G
ddb|ce091542-91b0-4302-827a-2ea391ceef35|pinang-database-och-slave-node-2|ACTIVE|Running||c2-standard-16|odc-r09-oscompute-05|16|32G
benchmark-test|5c2602a7-20b6-4024-92e6-e3ef177100d9|cbtool|ACTIVE|Running|benchmark-prod=192.168.1.107, 172.28.217.227|cbtool-flavor|odc-r06-oscompute-37|8|16G
ddb|dd65647f-88d3-46fc-8422-2171e7231013|devops-minio-4|ACTIVE|Running|devops-net=10.255.0.114|hostbill|odc-r06-oscompute-37|4|8G
ddb|9950b7e1-39e1-44a2-bf43-a17effda21fd|devops-thanos-1|ACTIVE|Running|devops-net=10.255.0.195|hostbill|odc-r06-oscompute-37|4|8G
ddb|7b893bec-8c96-45d1-bdf5-ab281c887d8f|devops-minio-3|ACTIVE|Running|devops-net=10.255.0.135|hostbill|odc-r07-oscompute-32|4|8G
ddb|96a70c1f-cc28-4a4e-a29c-895d689966e1|devops-minio-1|ACTIVE|Running|devops-net=10.255.0.17|hostbill|odc-r07-oscompute-32|4|8G
ddb|eecc0932-fff1-4b80-98e3-3c6008cd7e2a|devops-minio-2|ACTIVE|Running|devops-net=10.255.0.65|hostbill|odc-r07-oscompute-32|4|8G
ddb|55f292d0-79e6-4dac-93b3-a4c48aa1658c|devops-grafana-1|ACTIVE|Running|devops-net=10.255.0.25, 172.28.220.119|grafana-flavor|odc-r07-oscompute-32|4|4G
ddb|2fb40363-1c40-442a-a306-56af6d7c8ba0|ceria-core-edb-1|ACTIVE|Running|ceria-database-1=10.40.8.130, 172.28.218.190|n2-standard-16|odc-r06-oscompute-41|16|64G
ddb|e5763976-3c5e-44d6-b71d-13ed4e1e224d|ceria-core-edb-2|ACTIVE|Running|ceria-database-1=10.40.8.176, 172.28.216.220|n2-standard-16|odc-r06-oscompute-41|16|64G
admin|323dd266-3ff6-4651-b7a7-90237cffdc4b|hostbill|ACTIVE|Running|admin-net-prod=192.168.100.5, 172.28.217.194|hostbill|odc-r06-oscompute-41|4|8G
edm|84808d48-19ae-432c-aebf-4a88bd0902ce|briforce-playground-server-2|ACTIVE|Running|Hbase_Network=10.148.2.212|n2-highcpu-4|odc-r06-oscompute-41|4|4G
edm|8fe86b6c-754b-485c-a624-aed171d030a4|briforce-playground-server-1|ACTIVE|Running|Hbase_Network=10.148.2.87|n2-highcpu-4|odc-r06-oscompute-41|4|4G
ddb-development|2445b15c-01da-40da-85c4-2f0e806b4cd3|ceria-och_mongo-staging-3|ACTIVE|Running|net-development-01-ceria-db-01=10.10.2.130|n2-standard-4|odc-r06-oscompute-40|4|16G
ddb-development|e10a120b-6c97-4682-853b-9cc408839121|ceria-nfs-staging-01|ACTIVE|Running|net-development-01-ceria-apps-01=10.10.0.51|n2-highcpu-4|odc-r06-oscompute-40|4|4G
ddb-development|5357c80f-f56e-4a1f-a929-ed29338865f4|ceria-database_active_node-staging-1|ACTIVE|Running|net-development-01-ceria-db-01=10.10.2.153|c2-standard-16|odc-r09-oscompute-09|16|32G
ddb-development|541dd97d-a0f8-4466-9a2a-70bcb7477c74|ceria-core_banking_app_server-staging-2|ACTIVE|Running|net-development-01-ceria-apps-01=10.10.0.183|n2-highcpu-32|odc-r07-oscompute-29|32|32G
ddb-development|3b0d53aa-9106-4471-9c28-c1afc8750842|ceria-keycloak_ckey-staging-1|SHUTOFF|Shutdown|net-development-01-ceria-apps-01=10.10.0.238|c2-standard-4-shared|odc-r06-oscompute-38|4|8G
ddb-development|32e2a550-0256-40fe-884a-10449701fbaf|ceria-fi_jee_core-staging-1|ACTIVE|Running|net-development-01-ceria-apps-01=10.10.0.87|c2-standard-16|odc-r08-oscompute-19|16|32G
ddb-development|8838ee1c-29ea-4c65-8d25-1e930fb63055|ceria-fi_jee_core-staging-2|ACTIVE|Running|net-development-01-ceria-apps-01=10.10.0.41|n2-standard-4|odc-r06-oscompute-40|4|16G
ddb-development|5cfdae94-8f3d-4314-bfd5-96b23b2fda1c|ceria-core_proxy-staging-1|ACTIVE|Running|net-development-01-ceria-frontend-01=10.10.1.61|c2-standard-8|odc-r07-oscompute-29|8|16G
ddb-development|327808d3-e69f-4cfe-82fc-a6fe61c7c8f7|ceria-database_slave_node-staging-1|ACTIVE|Running|net-development-01-ceria-db-01=10.10.2.194|c2-standard-16|odc-r09-oscompute-09|16|32G
ddb-development|fe5a1c09-a336-4d5a-8336-5bb2da579e5c|ceria-database_slave_node-staging-2|ACTIVE|Running|net-development-01-ceria-db-01=10.10.2.35|c2-standard-16|odc-r06-oscompute-40|16|32G
ddb-development|d78e1846-4c35-403e-90b5-0e7f622378be|ceria-merchant-dashboard-staging-1|ACTIVE|Running|net-development-01-ceria-apps-01=10.10.0.181|n2-standard-4|odc-r07-oscompute-26|4|16G
ddb-development|e15610f7-acf9-4ceb-bbfc-7aec7f924675|ceria-finacle-dashboard-staging-2|ACTIVE|Running|net-development-01-ceria-apps-01=10.10.0.245|n2-standard-4|odc-r06-oscompute-40|4|16G
ddb-development|025d44b7-10d7-40cc-b1e1-8a1b1da77ce2|ceria-keycloack_postgresql-staging-1|ACTIVE|Running|net-development-01-ceria-db-01=10.10.2.212, 172.28.224.7|n2-standard-4|odc-r06-oscompute-40|4|16G
ddb-development|5a3ee901-c969-4e56-94a4-155d19c20e81|ceria-finacle-dashboard-staging-1|ACTIVE|Running|net-development-01-ceria-apps-01=10.10.0.229|n2-standard-4|odc-r08-oscompute-18|4|16G
ddb-development|e92ff5c6-0950-45c0-b88d-01721dc8e85c|ceria-dbg_core_proxy-staging-1|ACTIVE|Running|net-development-01-ceria-apps-01=10.10.0.50|n2-standard-4|odc-r08-oscompute-18|4|16G
ddb-development|feac7e60-3a8a-4b51-b435-e6da48f76a83|ceria-keycloak_ckey-staging-1|ACTIVE|Running|net-development-01-ceria-frontend-01=10.10.1.247|c2-standard-4|odc-r06-oscompute-40|4|8G
ddb-development|bc0f5e70-5f41-4dce-b87f-96de74225a69|ceria-pinang-intra-digital-bank-1-staginh|ACTIVE|Running|net-development-01-ceria-frontend-01=10.10.1.219|c2-standard-8|odc-r08-oscompute-18|8|16G
ddb-development|82be613e-0bd7-471a-9156-274fe1e2d2c1|ceria-core_proxy-1|ACTIVE|Running|net-development-01-ceria-apps-01=10.10.0.32|c2-standard-8|odc-r06-oscompute-40|8|16G
ddb-development|a2560995-6eda-46cd-b604-2ad6491127d6|ceria-core_banking_app_server-1|ACTIVE|Running|net-development-01-ceria-apps-01=10.10.0.190|c2-standard-16|odc-r06-oscompute-40|16|32G
ddb-development|288a5863-0c40-42fe-a58d-aac7b1bac6b2|ceria-och_merchant_payment-1|ACTIVE|Running|net-development-01-ceria-apps-01=10.10.0.210|c2-standard-16|odc-r06-oscompute-40|16|32G
edm|35094b4a-6b5a-4aac-b4cb-57a373e27bda|dns-server-1|ACTIVE|Running|DevOps_Network=10.148.1.14|c2-standard-2|odc-r08-oscompute-20|2|4G
ddb-staging|1633bf04-9ba4-456f-b6a4-56a748063e5a|devops-openvpn_server-1|ACTIVE|Running|net-devops-01=10.255.0.153, 172.28.217.246|c2-standard-2|odc-r08-oscompute-18|2|4G
ddb|b94ac049-9916-4f70-bac2-fffcd204f881|ceria-mongodb_secondary-02|ACTIVE|Running|ceria-database-1=10.40.8.174, 172.28.217.245|n2-standard-4|odc-r06-oscompute-40|4|16G
edm|794cb87c-8ad7-46c7-9da2-7ba12f3f0d4e|hbase-worker-node-1|ACTIVE|Running|Hbase_Network=10.148.2.48; Prod_Network=172.28.220.240; replikasi-cloudera-network=172.28.120.54|dedicated-16-128-numa-2|odc-r06-oscompute-34|16|128G
edm|90ff8e2d-47a8-42ef-bd51-f15ff41cf6e4|hbase-worker-node-6|ACTIVE|Running|Hbase_Network=10.148.2.55; Prod_Network=172.28.220.180; replikasi-cloudera-network=172.28.120.59|dedicated-16-128-numa-2|odc-r08-oscompute-12|16|128G
edm|cad7c3af-18d6-4501-94b0-23e3f98fc5ff|hbase-worker-node-5|ACTIVE|Running|Hbase_Network=10.148.2.227; Prod_Network=172.28.222.94; replikasi-cloudera-network=172.28.120.58|dedicated-16-128-numa-2|odc-r06-oscompute-36|16|128G
